getPopulationofCountry,Slovakia,2,,3006587,CACHE_HIT,0,0,0,0,1758219885446,1758219885446
getPopulationofCountry,Slovakia,2,,3006587,CACHE_HIT,0,0,0,0,1758219885447,1758219885447
getPopulationofCountry,Kenya,1,1,7571439,OK,0,81,161,187,1758219885448,1758219885636
getPopulationofCountry,Guatemala,4,4,6340891,OK,0,82,164,186,1758219885636,1758219885823
getPopulationofCountry,Guatemala,4,,6340891,CACHE_HIT,0,0,0,0,1758219885824,1758219885824
getPopulationofCountry,Gambia,1,1,736951,OK,0,80,162,190,1758219885825,1758219886016
getPopulationofCountry,Romania,4,,24859223,CACHE_HIT,0,0,0,0,1758219886016,1758219886016
getPopulationofCountry,Serbia,3,3,4803355,OK,0,82,164,187,1758219886017,1758219886204
getPopulationofCountry,Suriname,4,4,316458,OK,0,82,164,193,1758219886205,1758219886399
getPopulationofCountry,Suriname,4,,316458,CACHE_HIT,0,0,0,0,1758219886400,1758219886400
getPopulationofCountry,Suriname,4,,316458,CACHE_HIT,0,0,0,0,1758219886401,1758219886402
getPopulationofCountry,Suriname,4,,316458,CACHE_HIT,0,0,0,0,1758219886403,1758219886403
getPopulationofCountry,Guatemala,1,1,6340891,OK,0,82,164,191,1758219886404,1758219886596
getPopulationofCountry,Kenya,3,3,7571439,OK,0,82,164,191,1758219886597,1758219886788
getPopulationofCountry,Israel,5,5,8480241,OK,0,82,164,192,1758219886789,1758219886981
getPopulationofCountry,"French Guiana",3,,189578,CACHE_HIT,0,0,0,0,1758219886983,1758219886983
getPopulationofCountry,"French Guiana",3,,189578,CACHE_HIT,0,0,0,0,1758219886984,1758219886984
getPopulationofCountry,Guyana,3,3,369776,OK,0,81,163,190,1758219886985,1758219887176
getPopulationofCountry,Senegal,1,1,5996338,OK,0,81,163,190,1758219887177,1758219887367
getPopulationofCountry,Senegal,1,,5996338,CACHE_HIT,0,0,0,0,1758219887367,1758219887367
getPopulationofCountry,Senegal,1,,5996338,CACHE_HIT,0,0,0,0,1758219887368,1758219887368
getPopulationofCountry,Benin,2,2,3022187,OK,0,82,163,185,1758219887368,1758219887554
getPopulationofCountry,Mexico,5,5,107338689,OK,0,86,168,197,1758219887555,1758219887752
getPopulationofCountry,Mexico,5,,107338689,CACHE_HIT,0,0,0,0,1758219887753,1758219887754
getPopulationofCountry,Sweden,2,2,9362428,OK,0,82,164,191,1758219887755,1758219887947
getPopulationofCountry,Uganda,4,4,3645095,OK,0,80,162,188,1758219887948,1758219888137
getPopulationofCountry,"United States",4,4,266998322,OK,0,90,172,200,1758219888138,1758219888338
getPopulationofCountry,Slovenia,4,4,1182883,OK,0,82,164,191,1758219888339,1758219888531
getPopulationofCountry,Slovenia,4,,1182883,CACHE_HIT,0,0,0,0,1758219888533,1758219888533
getPopulationofCountry,Slovenia,4,,1182883,CACHE_HIT,0,0,0,0,1758219888534,1758219888534
getPopulationofCountry,Slovenia,4,,1182883,CACHE_HIT,0,0,0,0,1758219888535,1758219888535
getPopulationofCountry,Turkey,4,,63717971,CACHE_HIT,0,0,0,0,1758219888536,1758219888536
getPopulationofCountry,Switzerland,5,5,7375148,OK,0,83,164,192,1758219888537,1758219888730
getPopulationofCountry,Brazil,2,2,134594036,OK,0,83,165,193,1758219888731,1758219888924
getPopulationofCountry,Ghana,5,5,7287342,OK,0,81,163,190,1758219888925,1758219889116
getPopulationofCountry,Ghana,5,,7287342,CACHE_HIT,0,0,0,0,1758219889118,1758219889118
getPopulationofCountry,Kuwait,4,4,1698635,OK,0,82,163,188,1758219889118,1758219889307
getPopulationofCountry,Cambodia,5,5,3639169,OK,0,80,162,190,1758219889309,1758219889500
getPopulationofCountry,Cambodia,5,,3639169,CACHE_HIT,0,0,0,0,1758219889500,1758219889500
getPopulationofCountry,Cambodia,5,,3639169,CACHE_HIT,0,0,0,0,1758219889507,1758219889507
getPopulationofCountry,Tuvalu,4,4,8249,OK,0,82,163,186,1758219889507,1758219889694
getPopulationofCountry,Japan,5,5,100848918,OK,0,80,162,189,1758219889695,1758219889884
getPopulationofCountry,Japan,5,,100848918,CACHE_HIT,0,0,0,0,1758219889884,1758219889884
getPopulationofCountry,Guam,1,1,184225,OK,0,82,163,185,1758219889885,1758219890071
getPopulationofCountry,Botswana,2,2,1073335,OK,0,82,163,191,1758219890072,1758219890264
getPopulationofCountry,Guadeloupe,2,2,374575,OK,0,80,162,189,1758219890265,1758219890454
getPopulationofCountry,Oman,4,4,2579609,OK,0,82,164,187,1758219890454,1758219890642
getPopulationofCountry,Oman,4,,2579609,CACHE_HIT,0,0,0,0,1758219890643,1758219890643
getPopulationofCountry,Oman,4,,2579609,CACHE_HIT,0,0,0,0,1758219890644,1758219890644
getPopulationofCountry,Oman,4,,2579609,CACHE_HIT,0,0,0,0,1758219890645,1758219890645
getPopulationofCountry,Togo,1,1,1565638,OK,0,82,164,191,1758219890646,1758219890838
getPopulationofCountry,Turkey,5,5,63717971,OK,0,81,162,190,1758219890839,1758219891029
getPopulationofCountry,Uganda,3,3,3645095,OK,0,82,163,185,1758219891030,1758219891216
getPopulationofCountry,Canada,5,5,31731367,OK,0,82,164,191,1758219891216,1758219891408
getPopulationofCountry,Canada,5,,31731367,CACHE_HIT,0,0,0,0,1758219891408,1758219891408
getPopulationofCountry,Nepal,2,2,3989252,OK,0,80,161,189,1758219891409,1758219891599
getPopulationofCountry,Slovakia,5,5,3006587,OK,0,81,163,187,1758219891599,1758219891787
getPopulationofCountry,Slovakia,5,,3006587,CACHE_HIT,0,0,0,0,1758219891788,1758219891788
getPopulationofCountry,Slovakia,5,,3006587,CACHE_HIT,0,0,0,0,1758219891789,1758219891789
getPopulationofCountry,Netherlands,4,4,16383873,OK,0,81,162,189,1758219891790,1758219891980
getPopulationofCountry,Belgium,2,2,15411242,OK,0,81,161,183,1758219891980,1758219892164
getPopulationofCountry,Belgium,2,,15411242,CACHE_HIT,0,0,0,0,1758219892164,1758219892164
getPopulationofCountry,Serbia,5,5,4803355,OK,0,80,161,183,1758219892164,1758219892348
getPopulationofCountry,Philippines,1,1,61881622,OK,0,85,166,193,1758219892349,1758219892542
getPopulationofCountry,Bolivia,1,1,7348242,OK,0,82,164,190,1758219892543,1758219892734
getPopulationofCountry,"Equatorial Guinea",4,4,447039,OK,0,82,164,190,1758219892735,1758219892925
getPopulationofCountry,"Equatorial Guinea",4,,447039,CACHE_HIT,0,0,0,0,1758219892926,1758219892926
getPopulationofCountry,"Equatorial Guinea",4,,447039,CACHE_HIT,0,0,0,0,1758219892927,1758219892927
getPopulationofCountry,"Equatorial Guinea",4,,447039,CACHE_HIT,0,0,0,0,1758219892928,1758219892928
getPopulationofCountry,Sweden,4,4,9362428,OK,0,82,164,191,1758219892929,1758219893121
getPopulationofCountry,"United Kingdom",3,3,70068919,OK,0,84,166,193,1758219893122,1758219893315
getPopulationofCountry,Nepal,3,3,3989252,OK,0,81,163,190,1758219893316,1758219893506
getPopulationofCountry,"Equatorial Guinea",5,5,447039,OK,0,80,162,188,1758219893507,1758219893696
getPopulationofCountry,"Equatorial Guinea",5,,447039,CACHE_HIT,0,0,0,0,1758219893696,1758219893696
getPopulationofCountry,Honduras,3,3,3328228,OK,0,81,163,185,1758219893696,1758219893882
getPopulationofCountry,Belarus,4,4,7097388,OK,0,81,162,189,1758219893882,1758219894072
getPopulationofCountry,Belarus,4,,7097388,CACHE_HIT,0,0,0,0,1758219894072,1758219894072
getPopulationofCountry,Belarus,4,,7097388,CACHE_HIT,0,0,0,0,1758219894072,1758219894072
getPopulationofCountry,"United States",5,5,266998322,OK,0,91,172,195,1758219894072,1758219894268
getPopulationofCountry,Netherlands,4,,16383873,CACHE_HIT,0,0,0,0,1758219894268,1758219894269
getPopulationofCountry,Netherlands,4,,16383873,CACHE_HIT,0,0,0,0,1758219894269,1758219894269
getPopulationofCountry,Togo,1,,1565638,CACHE_HIT,0,0,0,0,1758219894270,1758219894270
getPopulationofCountry,Suriname,5,5,316458,OK,0,80,161,186,1758219894271,1758219894458
getPopulationofCountry,Guatemala,5,5,6340891,OK,0,82,163,189,1758219894458,1758219894648
getPopulationofCountry,Brazil,2,,134594036,CACHE_HIT,0,0,0,0,1758219894649,1758219894649
getPopulationofCountry,Brazil,2,,134594036,CACHE_HIT,0,0,0,0,1758219894650,1758219894650
getPopulationofCountry,Brazil,2,,134594036,CACHE_HIT,0,0,0,0,1758219894651,1758219894651
getPopulationofCountry,Brazil,2,,134594036,CACHE_HIT,0,0,0,0,1758219894651,1758219894651
getPopulationofCountry,Indonesia,2,2,64035243,OK,0,82,164,190,1758219894652,1758219894843
getPopulationofCountry,Panama,1,1,2501302,OK,0,82,164,190,1758219894844,1758219895035
getPopulationofCountry,Paraguay,3,3,3988332,OK,0,82,164,191,1758219895035,1758219895227
getPopulationofCountry,Norway,5,5,3162856,OK,0,81,162,188,1758219895228,1758219895416
getPopulationofCountry,Norway,5,,3162856,CACHE_HIT,0,0,0,0,1758219895416,1758219895416
getPopulationofCountry,Slovenia,1,1,1182883,OK,0,80,161,183,1758219895417,1758219895600
getPopulationofCountry,Kyrgyzstan,2,2,1930662,OK,0,81,161,183,1758219895601,1758219895784
getPopulationofCountry,Kyrgyzstan,2,,1930662,CACHE_HIT,0,0,0,0,1758219895785,1758219895785
getPopulationofCountry,Kyrgyzstan,2,,1930662,CACHE_HIT,0,0,0,0,1758219895785,1758219895785
getPopulationofCountry,Guam,5,5,184225,OK,0,80,162,186,1758219895785,1758219895972
getPopulationofCountry,Ireland,3,3,3907506,OK,0,80,161,185,1758219895973,1758219896158
getPopulationofCountry,Ireland,3,,3907506,CACHE_HIT,0,0,0,0,1758219896159,1758219896159
getPopulationofCountry,Guadeloupe,4,4,374575,OK,0,82,163,186,1758219896159,1758219896345
getPopulationofCountry,Swaziland,4,4,276340,OK,0,80,162,187,1758219896346,1758219896534
getPopulationofCountry,Slovenia,2,2,1182883,OK,0,82,164,191,1758219896535,1758219896726
getPopulationofCountry,Tuvalu,5,5,8249,OK,0,82,164,190,1758219896727,1758219896918
getPopulationofCountry,Tuvalu,5,,8249,CACHE_HIT,0,0,0,0,1758219896919,1758219896919
getPopulationofCountry,Tuvalu,5,,8249,CACHE_HIT,0,0,0,0,1758219896920,1758219896920
getPopulationofCountry,Tuvalu,5,,8249,CACHE_HIT,0,0,0,0,1758219896920,1758219896920
getPopulationofCountry,Croatia,2,2,3157852,OK,0,82,163,190,1758219896921,1758219897111
getPopulationofCountry,Bahamas,4,4,357957,OK,0,80,161,187,1758219897112,1758219897300
getPopulationofCountry,Comoros,3,3,361020,OK,0,82,163,185,1758219897300,1758219897486
getPopulationofCountry,Panama,3,3,2501302,OK,0,82,164,190,1758219897487,1758219897677
getPopulationofCountry,Panama,3,,2501302,CACHE_HIT,0,0,0,0,1758219897678,1758219897678
getPopulationofCountry,Tajikistan,1,1,1907246,OK,0,80,161,188,1758219897679,1758219897867
getPopulationofCountry,Guatemala,3,3,6340891,OK,0,80,161,184,1758219897868,1758219898053
getPopulationofCountry,Guatemala,3,,6340891,CACHE_HIT,0,0,0,0,1758219898053,1758219898053
getPopulationofCountry,Guatemala,3,,6340891,CACHE_HIT,0,0,0,0,1758219898054,1758219898054
getPopulationofCountry,Greenland,1,1,44135,OK,0,81,163,188,1758219898054,1758219898243
getPopulationofCountry,Oman,1,1,2579609,OK,0,81,162,187,1758219898243,1758219898431
getPopulationofCountry,Oman,1,,2579609,CACHE_HIT,0,0,0,0,1758219898432,1758219898432
getPopulationofCountry,Uganda,1,1,3645095,OK,0,81,163,190,1758219898433,1758219898623
getPopulationofCountry,Indonesia,4,4,64035243,OK,0,82,164,190,1758219898624,1758219898815
getPopulationofCountry,Belarus,3,3,7097388,OK,0,82,164,189,1758219898815,1758219899005
getPopulationofCountry,Swaziland,1,1,276340,OK,0,80,162,187,1758219899006,1758219899194
getPopulationofCountry,Swaziland,1,,276340,CACHE_HIT,0,0,0,0,1758219899194,1758219899194
getPopulationofCountry,Swaziland,1,,276340,CACHE_HIT,0,0,0,0,1758219899195,1758219899195
getPopulationofCountry,Swaziland,1,,276340,CACHE_HIT,0,0,0,0,1758219899196,1758219899196
getPopulationofCountry,,3,,,INVALID,,,26,1758219899197,1758219899224
getPopulationofCountry,China,3,3,673504000,OK,0,85,166,193,1758219899226,1758219899419
getPopulationofCountry,"Equatorial Guinea",5,,447039,CACHE_HIT,0,0,0,0,1758219899420,1758219899420
getPopulationofCountry,Slovenia,5,5,1182883,OK,0,81,162,190,1758219899421,1758219899611
getPopulationofCountry,Slovenia,5,,1182883,CACHE_HIT,0,0,0,0,1758219899611,1758219899611
getPopulationofCountry,Portugal,4,4,8652407,OK,0,82,163,186,1758219899611,1758219899799
getPopulationofCountry,"United States",4,4,266998322,OK,0,80,162,188,1758219899799,1758219899988
getPopulationofCountry,"United States",4,,266998322,CACHE_HIT,0,0,0,0,1758219899988,1758219899988
getPopulationofCountry,"United States",4,,266998322,CACHE_HIT,0,0,0,0,1758219899989,1758219899989
getPopulationofCountry,Romania,3,3,24859223,OK,0,82,163,189,1758219899989,1758219900179
getPopulationofCountry,"French Guiana",2,2,189578,OK,0,83,164,186,1758219900179,1758219900366
getPopulationofCountry,"French Guiana",2,,189578,CACHE_HIT,0,0,0,0,1758219900367,1758219900367
getPopulationofCountry,Gambia,4,4,736951,OK,0,81,162,193,1758219900368,1758219900561
getPopulationofCountry,Ghana,1,1,7287342,OK,0,80,161,185,1758219900562,1758219900748
getPopulationofCountry,Togo,2,2,1565638,OK,0,82,163,186,1758219900748,1758219900935
getPopulationofCountry,Kuwait,1,1,1698635,OK,0,80,162,188,1758219900936,1758219901125
getPopulationofCountry,Kuwait,1,,1698635,CACHE_HIT,0,0,0,0,1758219901125,1758219901125
getPopulationofCountry,Kuwait,1,,1698635,CACHE_HIT,0,0,0,0,1758219901125,1758219901125
getPopulationofCountry,Kuwait,1,,1698635,CACHE_HIT,0,0,0,0,1758219901125,1758219901125
getPopulationofCountry,Indonesia,5,5,64035243,OK,0,83,164,188,1758219901126,1758219901314
getPopulationofCountry,Bolivia,5,5,7348242,OK,0,82,164,190,1758219901315,1758219901506
getPopulationofCountry,Suriname,2,2,316458,OK,0,82,164,190,1758219901506,1758219901696
getPopulationofCountry,Belgium,2,2,15411242,OK,0,80,161,187,1758219901697,1758219901885
getPopulationofCountry,Belgium,2,,15411242,CACHE_HIT,0,0,0,0,1758219901885,1758219901886
getPopulationofCountry,Philippines,3,3,61881622,OK,0,84,166,193,1758219901886,1758219902079
getPopulationofCountry,Ireland,3,,3907506,CACHE_HIT,0,0,0,0,1758219902080,1758219902080
getPopulationofCountry,Ireland,3,,3907506,CACHE_HIT,0,0,0,0,1758219902081,1758219902081
getPopulationofCountry,Ireland,3,,3907506,CACHE_HIT,0,0,0,0,1758219902082,1758219902082
getPopulationofCountry,Belgium,2,,15411242,CACHE_HIT,0,0,0,0,1758219902083,1758219902083
getPopulationofCountry,Senegal,4,4,5996338,OK,0,80,161,188,1758219902084,1758219902273
getPopulationofCountry,Senegal,4,,5996338,CACHE_HIT,0,0,0,0,1758219902274,1758219902274
getPopulationofCountry,Poland,5,5,29145131,OK,0,83,164,186,1758219902274,1758219902461
getPopulationofCountry,Comoros,2,2,361020,OK,0,80,162,188,1758219902462,1758219902650
getPopulationofCountry,Greece,2,2,8833274,OK,0,80,161,183,1758219902650,1758219902834
getPopulationofCountry,Guadeloupe,5,5,374575,OK,0,80,162,188,1758219902835,1758219903024
getPopulationofCountry,Guadeloupe,5,,374575,CACHE_HIT,0,0,0,0,1758219903024,1758219903024
getPopulationofCountry,Guadeloupe,5,,374575,CACHE_HIT,0,0,0,0,1758219903025,1758219903025
getPopulationofCountry,Guadeloupe,5,,374575,CACHE_HIT,0,0,0,0,1758219903026,1758219903026
getPopulationofCountry,Turkey,4,4,63717971,OK,0,80,161,187,1758219903027,1758219903214
getPopulationofCountry,Sweden,5,5,9362428,OK,0,82,164,190,1758219903215,1758219903405
getPopulationofCountry,Switzerland,2,2,7375148,OK,0,83,164,190,1758219903406,1758219903596
getPopulationofCountry,Tonga,1,1,49007,OK,0,82,164,189,1758219903597,1758219903787
getPopulationofCountry,Tonga,1,,49007,CACHE_HIT,0,0,0,0,1758219903788,1758219903788
getPopulationofCountry,Honduras,2,2,3328228,OK,0,80,161,187,1758219903788,1758219903976
getPopulationofCountry,Ukraine,3,3,32847337,OK,0,83,165,192,1758219903977,1758219904169
getPopulationofCountry,Ukraine,3,,32847337,CACHE_HIT,0,0,0,0,1758219904170,1758219904170
getPopulationofCountry,Ukraine,3,,32847337,CACHE_HIT,0,0,0,0,1758219904170,1758219904170
getPopulationofCountry,Guyana,4,4,369776,OK,0,81,162,187,1758219904171,1758219904359
getPopulationofCountry,Comoros,1,1,361020,OK,0,82,163,185,1758219904359,1758219904545
getPopulationofCountry,Comoros,1,,361020,CACHE_HIT,0,0,0,0,1758219904546,1758219904546
getPopulationofCountry,Belgium,5,5,15411242,OK,0,80,161,186,1758219904546,1758219904733
getPopulationofCountry,Japan,4,4,100848918,OK,0,83,164,186,1758219904733,1758219904920
getPopulationofCountry,Guyana,1,1,369776,OK,0,82,164,190,1758219904921,1758219905111
getPopulationofCountry,Swaziland,5,5,276340,OK,0,83,165,190,1758219905112,1758219905303
getPopulationofCountry,Swaziland,5,,276340,CACHE_HIT,0,0,0,0,1758219905304,1758219905304
getPopulationofCountry,Swaziland,5,,276340,CACHE_HIT,0,0,0,0,1758219905304,1758219905304
getPopulationofCountry,Swaziland,5,,276340,CACHE_HIT,0,0,0,0,1758219905305,1758219905305
getPopulationofCountry,Cambodia,5,5,3639169,OK,0,80,161,187,1758219905306,1758219905494
getPopulationofCountry,Cameroon,4,4,8684197,OK,0,81,162,184,1758219905494,1758219905679
getPopulationofCountry,Switzerland,1,1,7375148,OK,0,83,164,190,1758219905679,1758219905870
getPopulationofCountry,Tajikistan,5,5,1907246,OK,0,81,162,187,1758219905870,1758219906058
